,codmpio,ano,subsidiado,contributivo,especial,nacimientos,naci_bajopeso,defunciones,defun_ninez,defun_menores,TMI,sedes,prestadores,tacued,turbacued,truracued,taseo,turbaseo,truraseo,talcan,turbalcan,truralcan,uee_cm_sin,uee_resto_sin,ueetot_sin,uee_subn_sin,uee_cm_zni,uee_resto_zni,ueetot_zni,uee_cm,uee_resto,tot_uee,icee_tot,icee_cm,icee_resto,catastro,g_ures_ani,g_ures_con,g_u_tot,cob_gres_pot,cob_gres_efec
3945,13473.0,2005-01-01,13802.0,,,237.0,12.0,30.0,1.0,2.0,21.06,,,63.591549295774655,95.63894523326572,46.54800431499461,31.73,98.14,0.0,40.774647887323944,85.19269776876268,17.15210355987055,,,,,,,,,,,,,,,,,,,
3946,13473.0,2006-01-01,13430.0,,,262.0,19.0,36.0,,6.0,20.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3947,13473.0,2007-01-01,15376.0,,,240.0,17.0,27.0,2.0,7.0,20.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3948,13473.0,2008-01-01,17182.0,,,200.0,8.0,32.0,,7.0,19.66,,,31.73,98.14,0.0,32.87,96.71,0.0,31.73,98.14,0.0,,,,,,,,,,,,,,,,,,,
3949,13473.0,2009-01-01,16944.0,251.0,,206.0,9.0,32.0,1.0,3.0,19.19,,,32.87,96.71,0.0,32.61,94.49,0.0,32.87,96.71,0.0,,,,,,,,,,,,,,,,,,,
3950,13473.0,2010-01-01,15851.0,275.0,,189.0,13.0,30.0,,,18.72,1.0,1.0,32.61,94.49,0.0,32.14,100.0,0.0,32.61,94.49,0.0,,,,,,,,,,,,,,,,,,,
3951,13473.0,2011-01-01,15001.0,255.0,69.0,201.0,12.0,26.0,,3.0,18.268719374787647,5.0,1.0,32.14,100.0,0.0,31.91,100.0,0.0,32.14,100.0,0.0,,,2607.0,2476.0,,,0.0,1384.5855049267243,3698.4144950732757,5083.0,98.64617156982422,98.64617156982422,98.64617156982422,,,,,,
3952,13473.0,2012-01-01,14671.0,691.0,77.0,204.0,15.0,24.0,,2.0,18.268719374787647,5.0,1.0,31.91,100.0,0.0,31.84,100.0,0.0,31.91,100.0,0.0,1838.0,795.0,2633.0,0.0,0.0,0.0,0.0,1838.0,795.0,2633.0,55.81937789916992,100.0,27.613754272460938,,,,,,
3953,13473.0,2013-01-01,14604.0,190.0,85.0,210.0,17.0,27.0,1.0,2.0,18.268719374787647,5.0,1.0,31.84,100.0,0.0,52.78,100.0,0.0,31.84,100.0,0.0,1838.0,1208.0,3046.0,606.0,0.0,0.0,0.0,2444.0,1208.0,3652.0,68.60792541503906,100.0,41.959014892578125,,,,,,
3954,13473.0,2014-01-01,11421.0,225.0,252.0,,,,,,,6.0,1.0,52.78,100.0,0.0,52.84,100.0,0.0,52.78,100.0,0.0,1838.0,1208.0,3652.0,606.0,0.0,0.0,0.0,2444.0,1208.0,3652.0,68.60792541503906,100.0,41.959014892578125,,,,,,
