"municipality_code","year","subsidiado","contributivo","especial","nacimientos","naci_bajopeso","defunciones","defun_ninez","defun_menores","TMI","sedes","prestadores","tacued","turbacued","truracued","taseo","turbaseo","truraseo","talcan","turbalcan","truralcan","uee_cm_sin","uee_resto_sin","ueetot_sin","uee_subn_sin","uee_cm_zni","uee_resto_zni","ueetot_zni","uee_cm","uee_resto","tot_uee","icee_tot","icee_cm","icee_resto","catastro","g_ures_ani","g_ures_con","g_u_tot","cob_gres_pot","cob_gres_efec"
8433,2010,66425,17699,NA,1478,129,198,6,20,18.84,5,1,100,100,100,65.01,64.28,99.45,98.09,100,3.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20176,19295,17046,17241,95.6334228515625,84.4865188598633
8433,2011,60924,17791,1,1597,177,200,2,26,18.84,5,1,100,100,100,NA,NA,NA,98.04,100,4.95,NA,NA,16926,11000,NA,NA,0,26299.9871629615,1626.01283703848,27926,100,100,100,21561,20782,18572,18775,96.3869934082031,86.1370086669922
8433,2012,68156,17576,2,1662,143,251,3,14,17.1372257225468,5,1,NA,NA,NA,41.96,46.1,7.47,NA,NA,NA,15162.2355506118,985.764449388209,16148,8036,0,0,0,23198.2355506118,985.764449388209,24184,98.0449600219727,100,67.1501693725586,22636,21949,19738,19945,96.9650115966797,87.1973876953125
8433,2013,71851,17966,2,1579,143,361,4,24,15.4235031502921,6,1,50.77,55.98,7.39,41,45.84,6.07,46.59,52.09,0.78,18645,985.764449388209,19630.7644493882,6051,0,0,0,24696,985.764449388209,25681.7644493882,98.1568756103516,100,67.1501693725586,23944,23676,21806,22026,98.8807220458984,91.0708312988281
8433,2014,54580,17804,67,NA,NA,NA,NA,NA,NA,6,1,49.12,55.08,6.01,NA,NA,NA,45.39,51.58,0.67,18645,986,25682,6051,0,0,0,24696,986,25682,98.1577758789062,100,67.1662139892578,25809,25503,23189,23435,98.8143692016602,89.848503112793
8433,2015,NA,19724,94,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27576,26853,23915,24163,97.3781585693359,86.7239608764648
8436,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8436,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8436,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8436,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8436,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8436,1998,4201,NA,NA,315,18,37,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8436,1999,4984,NA,NA,291,30,43,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8436,2000,4984,NA,NA,231,10,46,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8436,2001,7893,NA,NA,195,10,53,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8436,2002,7979,NA,NA,221,13,54,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8436,2003,8042,NA,NA,245,14,71,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8436,2004,8347,NA,NA,238,14,50,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8436,2005,8451,NA,NA,211,12,42,2,4,31.44,NA,NA,68.4210526315789,76.6269477543538,10.0977198697068,NA,NA,NA,0.482121333869024,0.504124656278643,0.325732899022801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8436,2006,9318,NA,NA,175,10,64,NA,3,31.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2541,2508,1863,1871,98.701301574707,73.3175888061523
8436,2007,9694,NA,NA,180,24,56,1,3,31.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2600,2570,1966,0,98.8461532592773,75.6153869628906
8436,2008,10637,NA,NA,203,11,53,2,5,31.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2625,2600,2007,2015,99.0476226806641,76.457145690918
8436,2009,12204,683,NA,158,11,45,NA,NA,31.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2654,2629,2037,2045,99.0580291748047,76.7520751953125
8436,2010,12175,317,NA,125,11,42,NA,1,31.44,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2671,2644,2042,2051,98.989143371582,76.4507675170898
8436,2011,13854,268,191,163,21,49,1,1,31.44,1,1,NA,NA,NA,71.66,100,0,NA,NA,NA,NA,NA,3279,1200,NA,NA,0,4037.36203090508,441.637969094923,4479,100,100,100,2699,2672,2081,2090,98.999626159668,77.1026306152344
8436,2012,14374,285,188,199,14,55,NA,1,31.44,1,1,71.66,100,0,71.68,100,0,0,0,0,2221.68496079829,306.315039201711,2528,945,0,0,0,3166.68496079829,306.315039201711,3473,97.7845764160156,100,79.5623474121094,2699,2670,2101,2111,98.9255294799805,77.8436431884766
8436,2013,14573,303,186,188,23,58,NA,4,31.44,1,1,71.68,100,0,71.49,100,0.15,0,0,0,2170,306.315039201711,2476.31503920171,700,0,0,0,2870,306.315039201711,3176.31503920171,97.5826416015625,100,79.5623474121094,2714,2686,2319,2334,98.9683151245117,85.4458389282227
8436,2014,11600,259,253,NA,NA,NA,NA,NA,NA,2,1,71.49,100,0.15,NA,NA,NA,0,0,0,2170,306,3176,700,0,0,0,2870,306,3176,97.5729675292969,100,79.4805221557617,3244,3216,2646,2663,99.1368713378906,81.5659713745117
8436,2015,NA,496,266,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3482,3404,2936,2953,97.7599105834961,84.3193588256836
8520,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8520,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8520,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8520,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8520,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8520,1998,5748,NA,NA,337,20,68,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8520,1999,6585,NA,NA,423,25,70,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8520,2000,6585,NA,NA,446,22,86,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8520,2001,9497,NA,NA,394,21,81,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8520,2002,9760,NA,NA,382,25,74,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8520,2003,10009,NA,NA,425,66,86,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8520,2004,11380,NA,NA,429,38,95,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8520,2005,11749,NA,NA,327,30,68,1,7,25.26,NA,NA,86.9004524886878,90.4467680608365,16.5094339622642,93.17,100,0,0.633484162895928,0.665399239543726,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8520,2006,11967,NA,NA,336,25,73,NA,6,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4159,3995,3456,3476,96.0567474365234,83.0969009399414
8520,2007,12934,NA,NA,364,25,88,NA,5,23.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4178,4035,3529,3554,96.5773086547852,84.4662551879883
8520,2008,13448,NA,NA,377,32,102,NA,4,23.28,NA,NA,93.17,100,0,93.4,99.9,2.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4226,4087,3600,3627,96.7108383178711,85.1869354248047
8520,2009,14160,2170,NA,342,30,88,NA,5,22.62,NA,NA,93.4,99.9,2.9,27.99,30.03,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4641,4535,3960,3985,97.7160110473633,85.3264389038086
8520,2010,13142,1401,NA,310,29,87,NA,6,21.96,1,1,50.72,54.41,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4712,4650,4042,4069,98.684211730957,85.7809829711914
8520,2011,15408,1462,NA,343,45,62,NA,7,21.96,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5116,1282,NA,NA,0,6217.80382000647,180.196179993525,6398,100,100,100,4798,4737,4152,4184,98.7286376953125,86.5360565185547
8520,2012,14596,1617,NA,343,33,83,NA,6,19.764,1,1,NA,NA,NA,92.63,99.95,0,NA,NA,NA,4186.51265955221,170.487340447792,4357,939,0,0,0,5125.51265955221,170.487340447792,5296,99.6891708374023,100,91.1697006225586,4863,4840,4246,4279,99.5270385742188,87.3123550415039
8520,2013,14943,1671,NA,372,40,95,1,3,19.764,1,1,92.63,99.95,0,NA,NA,NA,0,0,0,4368,170.487340447792,4538.48734044779,939,0,0,0,5307,170.487340447792,5477.48734044779,99.6994400024414,100,91.1697006225586,4878,4858,4378,4414,99.5899963378906,89.7499008178711
8520,2014,13592,1769,6,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4368,170,5477,939,0,0,0,5307,170,5477,99.6905746459961,100,90.9090881347656,5172,5148,4654,4691,99.5359649658203,89.9845352172852
8520,2015,NA,2492,9,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5516,5291,4767,4808,95.9209594726562,86.4213180541992
8549,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8549,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8549,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8549,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8549,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8549,1998,2999,NA,NA,71,9,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8549,1999,3881,NA,NA,69,4,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8549,2000,3188,NA,NA,51,6,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8549,2001,4764,NA,NA,67,6,15,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8549,2002,4764,NA,NA,78,2,12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8549,2003,4789,NA,NA,107,4,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8549,2004,4880,NA,NA,107,3,11,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8549,2005,4882,NA,NA,93,7,4,NA,1,33.19,NA,NA,3.08571428571429,0.254452926208651,5.39419087136929,50.72,100,1.17,0.457142857142857,0.254452926208651,0.622406639004149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8549,2006,4882,NA,NA,57,3,15,NA,NA,33.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,569,463,387,388,81.3708267211914,68.0140609741211
8549,2007,4882,NA,NA,53,6,14,NA,2,33.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,389,333,0,83.6559143066406,71.6128997802734
8549,2008,4882,NA,NA,53,5,11,NA,NA,33.19,NA,NA,100,100,100,50.72,100,1.17,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471,395,338,339,83.8641204833984,71.76220703125
8549,2009,4827,102,NA,45,1,7,NA,NA,33.19,NA,NA,100,100,100,50.72,100,1.17,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473,397,341,342,83.9323501586914,72.0930252075195
8549,2010,4450,103,NA,44,5,9,NA,NA,33.19,2,1,100,100,100,50.72,100,1.17,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480,404,344,345,84.1666641235352,71.6666641235352
8549,2011,4810,107,NA,39,3,7,NA,1,29.871,2,1,100,100,100,50.72,100,1.81,0,0,0,NA,NA,964,324,NA,NA,0,620.84181568088,667.15818431912,1288,100,100,100,487,411,348,349,84.3942489624023,71.4579086303711
8549,2012,4790,167,NA,70,4,13,NA,1,26.9603430015864,2,1,100,100,100,50.72,100,1.81,0,0,0,397.050163576881,501.949836423119,899,110,0,0,0,507.050163576881,501.949836423119,1009,99.0137710571289,100,98.0370788574219,509,422,371,372,82.9076614379883,72.8880157470703
8549,2013,4833,91,NA,65,10,15,1,1,26.9603430015864,2,1,100,100,100,56.1,99.52,29.57,0,0,0,876,501.949836423119,1377.94983642312,110,0,0,0,986,501.949836423119,1487.94983642312,99.3290939331055,100,98.0370788574219,516,434,379,380,84.108528137207,73.4496154785156
8549,2014,3461,109,2,NA,NA,NA,NA,NA,NA,2,1,100,100,100,NA,NA,NA,0,0,0,876,502,1488,110,0,0,0,986,502,1488,99.3324432373047,100,98.046875,926,826,697,698,89.2008666992188,75.2699813842773
8549,2015,NA,146,9,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033,828,802,803,80.1548919677734,77.6379470825195
8558,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8558,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8558,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8558,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8558,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8558,1998,2058,NA,NA,264,29,50,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8558,1999,2531,NA,NA,340,16,46,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
